户型方正，采光好，小区环境优良，交通便利。,206,单价21142元/平米,3室1厅,97.44平米,南北,简装,中楼层(共6层),板楼,
光明里(河西区) 1室1厅 90万,90,单价32764元/平米,1室1厅,27.47平米,南,简装,高楼层(共6层),板楼,
诚心出售 三室两卫 物美超市东兴里菜市场方便,210,单价18862元/平米,3室1厅,111.34平米,南北,精装,中楼层(共13层),板楼,
一居室     城际车站   配套齐全    随时看房,126,单价20160元/平米,1室1厅,62.5平米,东北,简装,低楼层(共26层),板楼,
五大道内，昆明路，随时报名， 南北通透3室 全明户型,390,单价50421元/平米,3室1厅,77.35平米,南北,简装,中楼层(共4层),板楼,
一室顶楼 诚意出售 私产满两年 精装修,125,单价35705元/平米,1室1厅,35.01平米,南,精装,高楼层(共6层),板楼,
正荣府  三居室南北通透 小高层 采光好,251,单价19739元/平米,3室2厅,127.16平米,南北,毛坯,低楼层(共11层),板楼,
西关北里，私产满两年，出行方便，居住方便舒适,100,单价28329元/平米,1室1厅,35.3平米,南,精装,低楼层(共6层),板楼,
卫安南里 2室1厅 181万,181,单价30554元/平米,2室1厅,59.24平米,西,其他,中楼层(共7层),板楼,
富贵嘉园 阳面两居室 低楼层 带装修 随行就市诚意卖,159,单价17632元/平米,2室2厅,90.18平米,南,简装,低楼层(共25层),板楼,
房子是私产的可以贷款购买 看房方便 楼层好,183,单价47324元/平米,1室1厅,38.67平米,西,简装,中楼层(共6层),板楼,
小区前排 不临街 中高楼层 采光视野好 看房有钥匙,143,单价15080元/平米,3室2厅,94.83平米,南北,简装,高楼层(共15层),板塔结合,
全阳两室 少有的好户型 满五唯一 无个税,91,单价9697元/平米,2室1厅,93.85平米,南,毛坯,高楼层(共18层),板塔结合,
金隅悦城茗香苑通透两室 一梯两户 过五唯一无个税,144,单价19824元/平米,2室1厅,72.64平米,南北,毛坯,高楼层(共14层),板楼,
天津碧桂园 2室1厅 113万,113,单价9449元/平米,2室1厅,119.59平米,南,精装,低楼层(共20层),板塔结合,
昆俞欣园 三室 全天采光 通透户型 无遮挡,168,单价17466元/平米,3室2厅,96.19平米,南北,简装,高楼层(共11层),板楼,
万新村18区南向大一室，砖楼，采光好视野好,77,单价17792元/平米,1室1厅,43.28平米,南,简装,高楼层(共6层),板楼,
过五年 视野宽阔 楼层好 随时看房,130,单价19240元/平米,2室1厅,67.57平米,南北,简装,中楼层(共6层),板楼,
中高楼层，视野好，看房方便，可贷款、 议价,79,单价9005元/平米,2室2厅,87.73平米,南,毛坯,高楼层(共33层),塔楼,
盈江东里私产过两年，能贷款，二楼，二楼,104.5,单价27080元/平米,1室1厅,38.59平米,南,毛坯,低楼层(共6层),塔楼,
此房 产权清晰， 高层楼层， 房主诚心出售。。。,109,单价12824元/平米,2室1厅,85平米,东北,简装,高楼层(共33层),板楼,
楼间距大，采光好，交通便利，购物方便，成熟社区,133,单价13962元/平米,2室2厅,95.26平米,南北,简装,低楼层(共6层),板楼,
满两年，优质房源，价格可议，中间楼层，诚心出售。,135,单价13244元/平米,2室1厅,101.94平米,北南,毛坯,中楼层(共28层),塔楼,
金都花园四居室，精装修，拎包入住,205,单价23796元/平米,4室2厅,86.15平米,南北,精装,高楼层(共6层),板楼,
太阳城橙翠园 3室2厅 268万,268,单价23876元/平米,3室2厅,112.25平米,南北,简装,中楼层(共6层),板楼,
天新里 2室1厅 210万,210,单价41404元/平米,2室1厅,50.72平米,南,简装,中楼层(共8层),板楼,
可园东里大两室中楼层价格合理看房方便,210,单价30657元/平米,2室1厅,68.5平米,南,毛坯,中楼层(共6层),板楼,
诚基 2室  南  70年大产权,197,单价34911元/平米,2室1厅,56.43平米,南,精装,低楼层(共50层),塔楼,
欢迎咨询合适的一室房源，欢迎您的咨询,62,单价25214元/平米,1室1厅,24.59平米,西,其他,中楼层(共7层),板楼,
私产、无遮挡、采光好、满五唯一、交通便利、,107.5,单价24201元/平米,1室1厅,44.42平米,南北,其他,中楼层(共6层),板楼,
维尔蓝堤花园，可设计三室边户，均价八千多一平米现房,78,单价8303元/平米,3室2厅,93.95平米,南,毛坯,低楼层(共21层),板塔结合,
博兰苑 2室2厅 305万,305,单价26469元/平米,2室2厅,115.23平米,南,其他,高楼层(共24层),板楼,
此房交通便利，采光良好.生活便利,155,单价45190元/平米,1室1厅,34.3平米,南,简装,高楼层(共7层),板楼,
老证空户无为款，总房价低。。。。。。。,128,单价22683元/平米,1室1厅,56.43平米,南,精装,高楼层(共33层),板楼,
户型好，采光好，明厨明卫，适合居住,50,单价8250元/平米,2室1厅,60.61平米,东南,简装,低楼层(共3层),板楼,
秋丽家园 2室1厅 113万,113,单价15706元/平米,2室1厅,71.95平米,西南,简装,低楼层(共13层),板楼,
房子满五年了，交通方便，拎菜市场，商场！,251,单价24082元/平米,3室1厅,104.23平米,南北,简装,中楼层(共7层),板楼,
富力城 精装修 阳面一居室 近西南角地铁站 全天采光,375,单价52019元/平米,1室1厅,72.09平米,南,精装,中楼层(共24层),板塔结合,
保利精装修3居室，位置好，楼层好,286,单价22381元/平米,3室2厅,127.79平米,南北,精装,中楼层(共33层),板塔结合,
近开里满五唯一，简装三室 看房方便 低楼层。,99,单价15670元/平米,3室1厅,63.18平米,南北,精装,低楼层(共4层),板楼,
新上！会泽园 中间楼层 临地铁 楼龄新 看房方便,152,单价25824元/平米,1室1厅,58.86平米,南,简装,中楼层(共6层),板楼,
双地铁  电梯房楼层低 产权清晰 交易手续方便快捷,203,单价34326元/平米,1室1厅,59.14平米,北,简装,低楼层(共50层),塔楼,
翠亨村 精装修 中间楼层 南北通透两室 可拎包入住,259,单价27221元/平米,2室1厅,95.15平米,南北,精装,中楼层(共6层),板楼,
舒畅家园02户型 精装修 楼前无遮挡,134,单价16950元/平米,2室1厅,79.06平米,南,精装,低楼层(共19层),板楼,
金联公寓 70年大产权 看房方便 格局方正,172,单价19602元/平米,2室1厅,87.75平米,南北,精装,中楼层(共6层),板楼,
建设路小区 2室1厅 78万,78,单价13627元/平米,2室1厅,57.24平米,南,精装,低楼层(共6层),板楼,
枫丹天城 2室1厅 168万,168,单价21619元/平米,2室1厅,77.71平米,南,其他,中楼层(共32层),板楼,
东城家园 2室1厅 145万,145,单价18000元/平米,2室1厅,80.56平米,南,简装,高楼层(共17层),板楼,
宝龙湾 满五唯一少个税 看房方便有钥匙 采光好,326,单价35424元/平米,2室1厅,92.03平米,东南,简装,中楼层(共32层),板楼,
春和仁居三期 户型方正 带装修 诚意出售 看房方便,225,单价25528元/平米,2室1厅,88.14平米,南北,精装,中楼层(共18层),塔楼,
程华里 1室1厅 178万,178,单价26528元/平米,1室1厅,67.1平米,南,简装,低楼层(共6层),板楼,
婚房装修   公摊小     中高楼层    采光好 看房方便,139.5,单价15406元/平米,2室1厅,90.55平米,南北,精装,中楼层(共32层),板塔结合,
万科水晶城自持物业   电梯房有钥匙，交通便利 带露台,359,单价34302元/平米,2室1厅,104.66平米,南,精装,低楼层(共11层),板塔结合,
红山里 1室1厅 185万,185,单价29319元/平米,1室1厅,63.1平米,南,简装,中楼层(共7层),板楼,
婚房装修 没住过人 满2年 有钥匙随时看房 诚心出售,105,单价11132元/平米,2室2厅,94.33平米,南北,精装,低楼层(共16层),板楼,
寿园里 1室1厅 147万,147,单价40110元/平米,1室1厅,36.65平米,南,精装,低楼层(共6层),板楼,
金联公寓 私产过五年 格局好 南北通透 低楼层！,188,单价23654元/平米,2室1厅,79.48平米,南北,精装,低楼层(共7层),板楼,
珠海里两室全明通透户型 中楼层 采光好 私产 随时看房,173,单价29110元/平米,2室1厅,59.43平米,东南西,精装,中楼层(共7层),板楼,
万科金域华府 3室2厅 180万,180,单价19437元/平米,3室2厅,92.61平米,东南北,精装,高楼层(共15层),板楼,
雅阳家园 一室 毛坯 2018年 建成小区 户型好 采光好,148,单价27398元/平米,1室1厅,54.02平米,南,毛坯,高楼层(共27层),板塔结合,
远洋红岸澜山 洋房通透大三居 4.1米客厅开间,155,单价14167元/平米,3室2厅,109.41平米,南北,毛坯,低楼层(共8层),板楼,
汇贤里  一楼精装两室 户型通透 无浪费面积,170,单价21519元/平米,2室1厅,79平米,南北,精装,低楼层(共6层),板楼,
通透一居室 宜居 适合居住 出租,148,单价25107元/平米,1室1厅,58.95平米,西南北,简装,中楼层(共20层),板塔结合,
复康里 2室1厅 176万,176,单价49094元/平米,2室1厅,35.85平米,南北,简装,中楼层(共5层),板楼,
金辰园 双阳大两室有露台 看房有钥匙 诚意出售,178,单价19667元/平米,2室1厅,90.51平米,南北,简装,高楼层(共7层),板楼,
碧溪卓园 3居精装 通透户型 采光充足,92,单价9914元/平米,3室2厅,92.8平米,南北,精装,高楼层(共6层),板楼,
经典独单 业主诚心出售 交通便利,86,单价13317元/平米,1室1厅,64.58平米,南,简装,中楼层(共22层),暂无数据,
金环里一居室跃层私产满五年精装修,126,单价24269元/平米,1室1厅,51.92平米,南北,精装,中楼层(共7层),板塔结合,
惠安花园中间楼层 视野开阔 位置优越,128.5,单价11348元/平米,2室2厅,113.24平米,南,简装,中楼层(共32层),板楼,
大空间，采光充足，无抵押，产权清晰,78,单价15331元/平米,1室1厅,50.88平米,南,简装,低楼层(共17层),板楼,
云栖里 1室1厅 105万,105,单价46667元/平米,1室1厅,22.5平米,东,简装,低楼层(共6层),板楼,
艺术公寓 1室1厅 175万,175,单价30105元/平米,1室1厅,58.13平米,西北东北,简装,中楼层(共32层),塔楼,
一室，精装，过五，配套齐全，交通便利,86,单价18240元/平米,1室1厅,47.15平米,南,精装,高楼层(共7层),板楼,
此房过2年，南北通透H户型格局，有D铁,188,单价19249元/平米,2室2厅,97.67平米,南北,毛坯,高楼层(共6层),板楼,
富力又一城 2室1厅 115万,115,单价15512元/平米,2室1厅,74.14平米,南,毛坯,中楼层(共33层),塔楼,
靖江南里 1室1厅 68万,68,单价20607元/平米,1室1厅,33平米,南,其他,高楼层(共6层),板楼,
河东中山门 中间楼层私产 急售,82,单价21349元/平米,1室1厅,38.41平米,南,简装,中楼层(共6层),板楼,
上海道，单号，公产可落户，可买产权,162,单价64542元/平米,1室1厅,25.1平米,西,简装,高楼层(共8层),板楼,
景兴西里两室 一楼 南北通透 靠南楼地铁,313,单价38878元/平米,2室1厅,80.51平米,南北,简装,低楼层(共7层),板楼,
棕榈苑全阳两室，低楼层，精装修，出行方便,150,单价16717元/平米,2室1厅,89.73平米,南,精装,低楼层(共30层),板楼,
日方里 价格可议 私产 过两年 阳面 四楼,99,单价25695元/平米,1室1厅,38.53平米,南,精装,中楼层(共7层),板楼,
北洋新里 公产房 五楼不到顶 视野宽阔,97,单价37612元/平米,1室1厅,25.79平米,东,简装,中楼层(共7层),板楼,
人和园 商品房 私产 大产权  满五年 户型方正 诚售,133,单价20049元/平米,1室1厅,66.34平米,南北,精装,高楼层(共6层),板楼,
采光好，环境优雅，配套完善，出行方便,158,单价23806元/平米,1室1厅,66.37平米,南北,精装,高楼层(共6层),板楼,
福东北里 南北通透 中等装修 业主诚意出售,122,单价15356元/平米,2室1厅,79.45平米,南北,精装,高楼层(共6层),板楼,
金隅悦城 品香苑H户型 精装修 商品房 过五年,178,单价19639元/平米,2室1厅,90.64平米,南北,精装,中楼层(共16层),板楼,
中宜里  一楼带小院  两室 可利用率高  预购从速,106.8,单价20110元/平米,2室1厅,53.11平米,南,简装,低楼层(共6层),板楼,
科园公寓 一楼 阳面一室 私产  诚意出售,83,单价21802元/平米,1室1厅,38.07平米,南,简装,低楼层(共6层),板楼,
三室两卫，好楼层，采光无遮挡，房主诚意出售,115,单价10850元/平米,2室2厅,106平米,南北,精装,低楼层(共6层),板塔结合,
天津市蓟州区     飞雁一区两室一厅,43,单价8230元/平米,2室1厅,52.25平米,南,精装,低楼层(共3层),板楼,
业主诚心出售 房产清晰 拎包入住,420,单价41076元/平米,2室1厅,102.25平米,南北,精装,中楼层(共6层),板楼,
诚勤园，南北通透，精装修，临地铁，交通便利,220,单价22411元/平米,2室2厅,98.17平米,南北,精装,中楼层(共6层),板楼,
此房已过五年，两室，房主诚意出售,54.5,单价8109元/平米,2室1厅,67.15平米,南北,简装,中楼层(共6层),板楼,
三室户型，南北通透 ，交通便利，看房方便,200,单价17870元/平米,3室1厅,111.92平米,南北,简装,中楼层(共18层),板楼,
翠溪园 两室 不到顶 精装修   不临街  一梯两户,174,单价18672元/平米,2室1厅,93.19平米,东南北,精装,高楼层(共7层),板楼,
互助西里 婚房装修 采光好 跃层 满五唯一,199.8,单价19643元/平米,2室2厅,101.72平米,南北,精装,高楼层(共7层),板楼,
和平区H户型，面积交大 精装修，中楼层,425,单价43306元/平米,3室1厅,98.14平米,南,精装,中楼层(共6层),板楼,
融科金月湾 商品房 带电梯 精装修 户型方正,199,单价23948元/平米,2室1厅,83.1平米,南北,精装,低楼层(共16层),板楼,
房主急售 高品质电梯洋房  小三室通厅户型  手慢无,131,单价13925元/平米,3室1厅,94.08平米,南北,精装,中楼层(共9层),板塔结合,
满五唯一  户型通透，全天采光；中间楼层，视野好；,615,单价50025元/平米,2室1厅,122.94平米,南北,精装,中楼层(共24层),板塔结合,
北开花园 3室1厅 429万,429,单价35055元/平米,3室1厅,122.38平米,南北,精装,高楼层(共32层),板楼,
高层带电梯，视野好，采光好，精装修,192,单价26017元/平米,2室1厅,73.8平米,东南北,精装,中楼层(共28层),板楼,
萦东温泉花园  两室  带阁楼 阁楼利用率高  满五年,169.5,单价21857元/平米,2室1厅,77.55平米,南北,简装,高楼层(共6层),板楼,
带13.7平米客厅、97年、没有纠纷、卖房改善、明厨,141,单价21881元/平米,2室1厅,64.44平米,南北,精装,高楼层(共6层),板楼,
天霖园 老城厢地段 南北通透 H全明户型 诚意出售,527,单价42912元/平米,2室2厅,122.81平米,南北,精装,高楼层(共24层),板塔结合,
西马路西侧 出行方便 生活便利 业主诚意出售,203,单价25940元/平米,3室1厅,78.26平米,东西,精装,中楼层(共7层),板楼,
世纪花园4楼带阁楼 屋内明亮干净 房主诚心售房,101.2,单价9787元/平米,2室1厅,103.41平米,南北,精装,高楼层(共4层),板楼,
懿德园 一梯一户 南北通透  采光很好,309,单价22441元/平米,3室2厅,137.7平米,南北,精装,高楼层(共6层),板楼,
中楼层两室、婚房装修、无抵押、诚心卖、随时可看房,316,单价35494元/平米,2室2厅,89.03平米,西南,精装,低楼层(共33层),塔楼,
千吉花园两居室 精装修 交通便利 格局好,343,单价36278元/平米,2室1厅,94.55平米,南,精装,高楼层(共33层),板楼,
建安里三楼精装婚房 70平60万可议,56,单价8062元/平米,3室1厅,69.47平米,南北,精装,低楼层(共3层),板楼,
天泰园 诚意出售  配套完善 出行方便,90,单价9777元/平米,2室1厅,92.06平米,东西,简装,高楼层(共9层),塔楼,
店长推荐 鞍山道 全阳精装大三室 满五无二套 诚心出售,630,单价52309元/平米,3室2厅,120.44平米,南,精装,高楼层(共31层),板楼,
此房满五年，户型格局，全明户型，双地铁，双公园,540,单价27944元/平米,3室2厅,193.25平米,南北,精装,高楼层(共18层),板楼,
天嘉湖畔洋房一楼 三室 精装修带小院 诚心卖,145,单价10750元/平米,3室2厅,134.89平米,南北,精装,3层,板楼,
生态城旅游区精装三居室户型好诚心出售,136,单价14527元/平米,3室2厅,93.62平米,南北,精装,低楼层(共18层),板塔结合,
精装三室 好楼层 留部分家具家电 房主急售,156,单价12911元/平米,3室2厅,120.83平米,南北,精装,中楼层(共11层),板楼,
配套较齐采光较好业主诚意出售干净整洁,156.5,单价16342元/平米,2室2厅,95.77平米,南北,简装,低楼层(共11层),板楼,
星缘轩实验低密度洋房  带车位 不临街,377,单价23373元/平米,4室2厅,161.3平米,南北,精装,中楼层(共5层),板楼,
出行方便  动静分离  远离机械噪声的打扰 自住三室,180,单价20225元/平米,3室2厅,89平米,南北,精装,中楼层(共14层),板楼,
天一二期   二楼   精装修   标准户型,136,单价15196元/平米,2室2厅,89.5平米,南北,精装,低楼层(共6层),板楼,
凤凰城 毛坯 未住过人起过火 电梯房 三室双卫,560,单价36055元/平米,3室2厅,155.32平米,南西北,毛坯,中楼层(共11层),板楼,
私产过五年，无二套，可贷款，出行方便，户型方正,441,单价36948元/平米,2室2厅,119.36平米,西南北,精装,中楼层(共26层),塔楼,
广厦富城 三室 带装修 阳台 大窗户,150,单价15520元/平米,3室1厅,96.65平米,西南,精装,低楼层(共29层),板楼,
格调竹境 两室精装 中低楼层 品质小区,270,单价26201元/平米,2室2厅,103.05平米,南,精装,低楼层(共25层),板楼,
阳光星期八南苑 全明 三室双卫 精装修 诚意出售,369,单价28667元/平米,3室2厅,128.72平米,南北,精装,中楼层(共27层),板楼,
南开区水上公园2.6万一平米三居电梯房，带车位诚意售,495,单价25879元/平米,3室2厅,191.28平米,南北,其他,高楼层(共24层),板楼,
必看·好房：近20万精装  双阳错层 中环线旁 双地·铁,239,单价25785元/平米,2室1厅,92.69平米,南北,精装,高楼层(共6层),板楼,
雅仕嘉园 采光好 视野好双河景  精装修不临快速,259,单价26954元/平米,2室1厅,96.09平米,南北,精装,高楼层(共29层),板楼,
优质房源，业主诚意出售，南北向户型。,189.5,单价14640元/平米,3室2厅,129.44平米,南北,其他,高楼层(共7层),板楼,
此房私产，户型方正，采光好，有阁楼。,105,单价16792元/平米,1室1厅,62.53平米,南北,精装,高楼层(共11层),板楼,
风荷 中间层 带电梯 不临街采光很棒，满五年，税少,555,单价43302元/平米,3室1厅,128.17平米,南北,简装,高楼层(共9层),板楼,
业主诚意出售，今年年初交的房，没有改动,299,单价26114元/平米,3室2厅,114.5平米,南北,毛坯,高楼层(共21层),板楼,
书苑里 满五唯一 中间楼层南北通透,329,单价31813元/平米,3室2厅,103.42平米,南北,精装,中楼层(共6层),板楼,
盛世睿园三室通透户型户型好视野好好位置出行方便,198,单价18697元/平米,3室2厅,105.9平米,南北,精装,中楼层(共27层),塔楼,
格调春天花园 经典两室 双卫 带车位,579,单价46804元/平米,2室2厅,123.71平米,南北,精装,中楼层(共9层),板楼,
河西南楼电梯房，好户型，诚意出售，看房方便！,292,单价36739元/平米,2室2厅,79.48平米,南北,精装,高楼层(共11层),板楼,
盛世景园老证、精装修、位置佳、带两个地下车位,235,单价18657元/平米,3室2厅,125.96平米,南北,精装,高楼层(共22层),板楼,
景福里 2室1厅 245万,245,单价41589元/平米,2室1厅,58.91平米,南北,精装,中楼层(共7层),板楼,
龙悦花园 一楼 满五唯一 H两居 有地下室 带小院,400,单价41559元/平米,2室1厅,96.25平米,南北,精装,低楼层(共4层),板楼,
中铁·诺德名苑 3室2厅 272万,272,单价19328元/平米,3室2厅,140.73平米,南北,简装,低楼层(共7层),暂无数据,
户型好 低楼层  使用面积大 采光无遮挡,205,单价16197元/平米,3室2厅,126.57平米,南北,精装,中楼层(共5层),板楼,
此房为普通住宅楼层合适无遮挡采光充足业主诚意出售,203,单价21564元/平米,2室2厅,94.14平米,南北,简装,中楼层(共7层),板楼,
浦口道三楼南北通透正规三室过五唯一闽侯路 急售,339.2,单价38704元/平米,3室1厅,87.64平米,南北,精装,中楼层(共7层),板楼,
此房精装修，顶楼带阁楼，成熟社区,175,单价18979元/平米,3室2厅,92.21平米,南北,精装,高楼层(共5层),板楼,
精装大三居 户型方正 采光好居住舒适 环境优美诚心卖,587,单价32808元/平米,3室2厅,178.92平米,南北,精装,低楼层(共25层),板楼,
户型通透 采光充足 诚意出售 看房方便,180,单价21179元/平米,2室1厅,84.99平米,南北,精装,中楼层(共5层),板楼,
滨慧花园，南北通透，精装三室，采光充足,144,单价12404元/平米,3室1厅,116.1平米,南北,精装,高楼层(共34层),板楼,
河西儒林园 三楼  南北两室 过五唯一,335,单价32799元/平米,2室1厅,102.14平米,南北,精装,中楼层(共5层),板楼,
阳光100东园，南北向，三室两卫，一梯两户，位置好,298,单价26539元/平米,3室2厅,112.29平米,南北,精装,低楼层(共10层),板楼,
广林园 精装修 环境优美 适合年轻人居住，看房方便,406,单价39077元/平米,2室1厅,103.9平米,南北,简装,低楼层(共6层),板楼,
业主急卖 怡林园 6号线D铁旁 精装修  业主诚意出售,197,单价28452元/平米,2室1厅,69.24平米,南北,精装,高楼层(共6层),板楼,
私产满5年唯一住房精装修 通透户型 近地铁 采光好,157,单价24945元/平米,2室1厅,62.94平米,西北,精装,低楼层(共8层),板楼,
保山南里   二楼精装，双阳  出门中环线   满五,163,单价27322元/平米,2室1厅,59.66平米,南,精装,低楼层(共3层),板楼,
此房是该小区优质的房源 房子自带小院50平米,381,单价32379元/平米,3室1厅,117.67平米,南北,精装,低楼层(共11层),板楼,
宝龙城 三室南北通透，自住精装，标准楼层,135,单价15121元/平米,3室1厅,89.28平米,南北,精装,中楼层(共11层),板楼,
1楼带小院，05年小区，电梯洋房，H户型，业主诚心卖,409,单价36857元/平米,2室2厅,110.97平米,南北,精装,低楼层(共8层),板楼,
此房子  满五唯一，看房方便，,260,单价19654元/平米,4室2厅,132.29平米,南北,简装,高楼层(共6层),板楼,
贵山里 中间楼层 精装修 2室1厅 南北朝向,178,单价24304元/平米,2室1厅,73.24平米,南北,精装,中楼层(共6层),板楼,
程林里 婚房装修 双阳户型 价格合适 采光充足,129,单价22435元/平米,2室1厅,57.5平米,南,精装,中楼层(共7层),板楼,
开发区博美园电梯洋房，精装修三室，交通便利。,370,单价25500元/平米,3室2厅,145.1平米,南北,精装,高楼层(共11层),板楼,
房屋自住，干净整洁，随时可看房,54,单价9211元/平米,3室1厅,58.63平米,南,其他,低楼层(共3层),板楼,
丰盈里  三室户型  视野开阔 位置较好 成熟社区,345,单价28178元/平米,3室1厅,122.44平米,北南,精装,中楼层(共6层),板楼,
虹畔馨苑 欧式木质风景阳光房，舒适三居,578.7,单价40731元/平米,3室2厅,142.08平米,南北,精装,中楼层(共11层),板楼,
淦江东里  南北通透  两居室  诚意出售,155,单价28672元/平米,2室1厅,54.06平米,南北,简装,中楼层(共5层),板楼,
泰达时代通透三室 满五年  配套全,262.5,单价20952元/平米,3室2厅,125.29平米,南北,精装,高楼层(共10层),板楼,
一层带小院儿，居住舒适，楼层低，满五年,275,单价30737元/平米,2室1厅,89.47平米,南北,精装,低楼层(共9层),板楼,
低楼层三室 楼前小花园 三阳开泰 诚意出售,261,单价25145元/平米,3室1厅,103.8平米,南北,简装,低楼层(共6层),板楼,
低楼层精装修三室，有两个车位，看房方便。,270,单价22944元/平米,3室1厅,117.68平米,南北,精装,中楼层(共5层),板楼,
沽上江南 3室1厅 122万,122,单价12410元/平米,3室1厅,98.31平米,南北,简装,中楼层(共27层),板楼,
生态城 舒适三室 居家自住  干净温馨  楼层视野都很好,195,单价14649元/平米,3室2厅,133.12平米,东南南,精装,高楼层(共18层),板楼,
润泽园别墅，精装修。小区环境好,275,单价17333元/平米,4室2厅,158.66平米,南北,其他,2层,板楼,联排别墅
精装修，满五唯一，户型好，适合一家子居住,480,单价30762元/平米,3室2厅,156.04平米,南北,精装,中楼层(共7层),板楼,
业主急卖 此房为2楼，无遮挡，采光视野好,97,单价10098元/平米,2室2厅,96.06平米,南,精装,低楼层(共6层),板楼,
西康路陪读 南北三室 临地铁 业主诚意出售,423,单价45470元/平米,3室1厅,93.03平米,南北,精装,中楼层(共9层),板楼,
红顶花园南园 3室1厅 259万,259,单价23762元/平米,3室1厅,109平米,南北,其他,低楼层(共6层),板楼,
朝向好，采光好，出行方便，小区整体环境好,138,单价23598元/平米,2室1厅,58.48平米,南,简装,高楼层(共5层),板楼,
亨通花园西区  南北三居室  精装修 满五唯一,156,单价14125元/平米,3室2厅,110.45平米,南,精装,高楼层(共6层),板楼,
碧桂园海昌天澜 三期 满两年 两室两厅 小区环境好,215,单价15549元/平米,3室2厅,138.28平米,南北,毛坯,中楼层(共34层),板楼,
燕园里 2室1厅 189万,189,单价26658元/平米,2室1厅,70.9平米,南北,精装,高楼层(共6层),板楼,
单价低，楼层中间层，适合居住，业主诚心卖,143,单价23994元/平米,2室1厅,59.6平米,东西,精装,中楼层(共7层),板楼,
诚心出售 精装修三室  保持很好 环境优美,186,单价20537元/平米,3室2厅,90.57平米,南,精装,中楼层(共12层),板楼,
西园西里  一室一厅  交通便利  小区环境干净舒适,130,单价33334元/平米,1室1厅,39平米,南,毛坯,高楼层(共6层),板楼,
吉利花园 1室1厅 350万,350,单价58344元/平米,1室1厅,59.99平米,西,简装,中楼层(共32层),塔楼,
存诚里 1室1厅 160万,160,单价45715元/平米,1室1厅,35平米,西,其他,低楼层(共7层),板楼,
出售军华园位置好，一室一厅价格合适,52,单价8494元/平米,1室1厅,61.22平米,南,简装,高楼层(共32层),板塔结合,
继贤里大楼  私产房，两居室，南北，采光好,365,单价67443元/平米,2室1厅,54.12平米,南,简装,中楼层(共6层),板楼,
水郡花园 2室1厅 230万,230,单价32272元/平米,2室1厅,71.27平米,南,精装,中楼层(共29层),板楼,
金谷园 1楼房源  两居室 位置好总价低  房主诚意出售,198,单价22094元/平米,2室1厅,89.62平米,东西北,简装,低楼层(共6层),板楼,
临平里 1室1厅 102万,102,单价36235元/平米,1室1厅,28.15平米,西北,精装,中楼层(共6层),板楼,
云阳西里 3室1厅 260万,260,单价31045元/平米,3室1厅,83.75平米,南北,其他,低楼层(共6层),板楼,
私产可贷款，过二年，楼层适中，交通便利，配套齐全,185,单价31119元/平米,2室1厅,59.45平米,西东,简装,中楼层(共6层),板楼,
优质全明两室，婚房精装，适合结婚小青年,200,单价25750元/平米,2室1厅,77.67平米,南,精装,低楼层(共26层),板楼,
马场道 低楼层 朝南 带装修 采光好 业主诚心出售,126,单价51137元/平米,1室1厅,24.64平米,南,精装,中楼层(共7层),板楼,
卧龙北里 3楼 采光好价位可以商量,125,单价49643元/平米,1室1厅,25.18平米,南,毛坯,中楼层(共5层),板楼,
更生里，昆明路 可贷款，五大道内。,187,单价77241元/平米,1室0厅,24.21平米,南,简装,中楼层(共5层),板楼,
瞰景园全明格局 电梯高层 视野好楼层好诚心出售！,176,单价19069元/平米,2室1厅,92.3平米,南北,简装,高楼层(共18层),板塔结合,
私产可贷款，精装修，价格可议 ，诚心出售,145,单价15475元/平米,2室2厅,93.7平米,南北,毛坯,低楼层(共11层),板楼,
卧龙南里不到顶 位置好 不到顶 业主诚意卖 随时看,96,单价38111元/平米,1室1厅,25.19平米,南,毛坯,中楼层(共5层),板楼,
营口道 直管公产 独立厨 看房方便 业主诚意出售,120,单价55789元/平米,1室0厅,21.51平米,南,简装,3层,板楼,
容彩里 精装修纯砖楼 通风好采光好 出行便利,95,单价23864元/平米,1室1厅,39.81平米,南,精装,中楼层(共7层),板楼,
龙湾城 两室两厅 满五唯一 南北通透 楼层适中,136,单价14129元/平米,2室2厅,96.26平米,南北,毛坯,中楼层(共7层),板楼,
天辰里小高层户型方正 业主诚心卖,173,单价14344元/平米,3室2厅,120.61平米,南北,毛坯,低楼层(共12层),板楼,
试验 一室一厅阳面独单   交通便利  守地铁和大悦城,285,单价104129元/平米,1室1厅,27.37平米,南,简装,高楼层(共6层),板楼,
私产   夕照    中间楼层  户型方正,78,单价19269元/平米,1室1厅,40.48平米,西,简装,中楼层(共6层),板楼,
直管公产，西南楼房管站，合适诚心卖,112,单价51637元/平米,1室1厅,21.69平米,西,简装,中楼层(共6层),板楼,
南北通透户型 采光好 楼位好 精装修,142,单价17424元/平米,2室1厅,81.5平米,南北,精装,高楼层(共18层),板楼,
南北通透，前无遮挡，光线充足，楼层合适  价格合适,197,单价21106元/平米,2室1厅,93.34平米,南北,简装,中楼层(共11层),板楼,
南湖风景区 精品两居室 诚意出售,104.8,单价13066元/平米,2室1厅,80.21平米,南北,毛坯,低楼层(共17层),板塔结合,
金都花园 中间楼层 采光充足 小区中间 不临街,186,单价21591元/平米,2室2厅,86.15平米,南北,简装,中楼层(共6层),板楼,
